Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted
02:59.5,0.590669,0.1370071,0.01411986,0.000323243,0.2785358,0.000229479,0.000033374
02:59.5,0.5297853,0.1430455,0.01260566,0.000382054,0.3171598,0.000213453,0.000030882
02:59.6,0.4766579,0.1465327,0.01136772,0.000439903,0.3454808,0.000201121,0.000028595
02:59.7,0.4612557,0.1934419,0.01380371,0.000394381,0.2994192,0.000340988,0.000081301
02:59.7,0.4491066,0.2287661,0.01566583,0.000354653,0.2600046,0.000495018,0.000131447
02:59.7,0.42846,0.2640058,0.01732649,0.000321593,0.2257329,0.00063215,0.000185887
02:59.8,0.3900858,0.3267488,0.01712462,0.000281447,0.1970191,0.000669648,0.00026195
02:59.8,0.347852,0.3903612,0.01678246,0.000245263,0.1723681,0.000688221,0.000349035
02:59.9,0.3145972,0.4326087,0.01670159,0.000216083,0.1525755,0.000749665,0.000450289
02:59.9,0.2867797,0.4633345,0.01706997,0.000193241,0.1353655,0.00087989,0.000506872
03:00.0,0.2647241,0.4848154,0.01765118,0.000175438,0.1203981,0.001045028,0.000535085
03:00.1,0.2463862,0.4832604,0.01800383,0.000164429,0.1099565,0.001355362,0.000548144
03:00.1,0.2342146,0.4846992,0.0178022,0.00015479,0.1006991,0.001509846,0.000518749
03:00.2,0.2253774,0.4802086,0.01851124,0.000146654,0.09075056,0.001793996,0.00050083
03:00.2,0.2219264,0.477522,0.01879247,0.000138756,0.08192879,0.001963819,0.000469365
03:00.3,0.2220298,0.4638577,0.02010061,0.000138306,0.07300401,0.002134838,0.000456718
03:00.3,0.2265802,0.4545084,0.02077927,0.000140075,0.06482947,0.002183005,0.000435722
03:00.3,0.2304798,0.4425643,0.02155096,0.000146161,0.05730684,0.002222342,0.000416565
03:00.4,0.2271813,0.4473477,0.02158374,0.000150707,0.05068463,0.00215996,0.000385244
03:00.4,0.2225424,0.4510939,0.02292142,0.000151423,0.0443505,0.002146847,0.000369088
03:00.5,0.1979902,0.5011274,0.02398027,0.00013523,0.03887801,0.001989157,0.000342495
03:00.5,0.1785568,0.534197,0.02526807,0.00012129,0.03425114,0.001948046,0.000322438
03:00.6,0.1691236,0.5693158,0.02613593,0.000110429,0.0300061,0.001840446,0.000301399
03:00.6,0.1667541,0.5877773,0.02679625,0.000104238,0.0263453,0.001785456,0.00027859
03:00.7,0.1704427,0.6007372,0.02682711,0.000100398,0.02316491,0.001730923,0.000256504
03:00.8,0.1678815,0.6176783,0.02711591,0.000098236,0.02039172,0.001681674,0.000233716
03:00.8,0.1814476,0.6069202,0.02691465,0.000101442,0.01799075,0.001696879,0.000210717
03:00.9,0.1820155,0.6129802,0.02751858,0.000104059,0.01576472,0.001680487,0.000189904
03:00.9,0.194601,0.6040115,0.02724511,0.000107446,0.01388419,0.00164396,0.000169095
03:00.9,0.2073518,0.5935254,0.02706664,0.000110263,0.01222203,0.001623923,0.000150868
03:01.0,0.2272188,0.569679,0.0271107,0.000116306,0.01076636,0.001678251,0.000134683
03:01.0,0.2480476,0.5440966,0.0268192,0.000127966,0.009523266,0.001696876,0.000120034
03:01.1,0.253772,0.5409264,0.02683211,0.000130973,0.008407013,0.00169722,0.000107588
03:01.1,0.2766545,0.5128492,0.02637726,0.000141574,0.007454039,0.001753487,0.000096175
03:01.2,0.2968732,0.4896501,0.02551756,0.000159063,0.006651027,0.001721819,0.000086029
03:01.3,0.3064128,0.4762733,0.02460065,0.000169209,0.005977817,0.00167373,0.000077529
03:01.3,0.3191068,0.4596597,0.02393354,0.000177127,0.005409583,0.001667606,0.000069641
03:01.3,0.3275267,0.4494329,0.0230489,0.000185082,0.00491607,0.001636907,0.000062693
03:01.4,0.3255559,0.4471897,0.02251122,0.000189058,0.004531289,0.001607834,0.000056324
03:01.4,0.337499,0.4285812,0.02210125,0.000191694,0.004166074,0.001655678,0.000051331
03:01.5,0.3395959,0.4235193,0.02125535,0.000193206,0.003942049,0.00160731,0.000046563
03:01.6,0.3457473,0.4063215,0.02087465,0.000197515,0.003714429,0.001649928,0.000042868
03:01.6,0.3448667,0.3971918,0.02043848,0.000206389,0.003453711,0.001658607,0.000039664
03:01.6,0.3441125,0.3912947,0.02017958,0.000208226,0.003208024,0.001672504,0.000037066
03:01.7,0.3350624,0.3939478,0.01974936,0.000208001,0.003011257,0.001651632,0.000035154
03:01.7,0.3280299,0.3934161,0.01924411,0.000209569,0.002826211,0.00163973,0.000033288
03:01.8,0.3207648,0.3934461,0.0187176,0.000214375,0.002654574,0.001648243,0.000031672
03:01.8,0.3196281,0.384587,0.01815148,0.000224062,0.002496408,0.001669692,0.000030059
03:01.9,0.3063908,0.3992713,0.01782143,0.000219328,0.002346651,0.001635627,0.000029155
03:02.0,0.2997898,0.4011277,0.01749491,0.000219957,0.002217604,0.001616639,0.000028084
03:02.0,0.2939376,0.405578,0.0170689,0.000219323,0.002092716,0.001580696,0.00002688
03:02.1,0.2924144,0.3994088,0.01680087,0.000221225,0.00198633,0.001591108,0.00002586
03:02.1,0.2938049,0.3940564,0.01712121,0.000218408,0.001864289,0.001630946,0.000025045
03:02.1,0.2961754,0.392778,0.01703933,0.000217136,0.001779446,0.001626625,0.000024119
03:02.2,0.2896127,0.3972146,0.01688844,0.000219476,0.001711671,0.001594798,0.000023075
03:02.2,0.2913872,0.3944983,0.01654354,0.000221978,0.001652018,0.001560063,0.000022
03:02.3,0.2857175,0.3933114,0.0165324,0.000222621,0.00160794,0.00154037,0.000020959
03:02.4,0.2893564,0.3882471,0.01620223,0.000226806,0.001564891,0.001523696,0.000020318
03:02.4,0.2790772,0.4001205,0.01600122,0.0002215,0.001531159,0.001487239,0.000019687
03:02.4,0.2806941,0.3944916,0.01595407,0.000220132,0.001500572,0.00151367,0.000019362
03:02.5,0.2697152,0.4008241,0.01575134,0.000216573,0.001500141,0.001489457,0.000018664
03:02.5,0.2708753,0.3965753,0.01543913,0.000214951,0.001465325,0.001486889,0.000018022
03:02.6,0.2704577,0.3909557,0.01544025,0.000214536,0.001430329,0.001550746,0.000017731
03:02.6,0.2586125,0.3969357,0.01575343,0.000208638,0.001408034,0.001584599,0.000017473
03:02.7,0.2588733,0.387486,0.01604714,0.000210477,0.001389673,0.001637356,0.000017395
03:02.8,0.2588279,0.3824633,0.01604974,0.000212911,0.00139184,0.001650712,0.000017099
03:02.8,0.2486067,0.3914794,0.01617635,0.000207377,0.001387507,0.001635621,0.000017157
03:02.9,0.2489671,0.385309,0.01585438,0.000214076,0.001416145,0.001617609,0.000016856
03:02.9,0.2369945,0.3974849,0.01601961,0.000208737,0.001414165,0.001599597,0.000016656
03:02.9,0.2142116,0.4296902,0.01683878,0.000194398,0.001408956,0.001501778,0.000017262
03:03.0,0.1918148,0.4529574,0.01917702,0.00017538,0.001416015,0.001512766,0.000018771
03:03.0,0.1796833,0.4775012,0.02067855,0.00016076,0.001400794,0.001496631,0.000020788
03:03.1,0.1813361,0.4829491,0.02147373,0.000151847,0.00139281,0.001562029,0.000022957
03:03.2,0.1822549,0.4840395,0.0210933,0.000149115,0.001517933,0.001590443,0.000023853
03:03.2,0.202296,0.4639195,0.02085122,0.000150405,0.001569823,0.00172718,0.000024297
03:03.2,0.2096049,0.4575266,0.02035501,0.000153055,0.001655938,0.001748166,0.000023784
03:03.3,0.2212191,0.4432743,0.02012572,0.000158599,0.001696685,0.001814532,0.000023162
03:03.3,0.2246039,0.437689,0.01960495,0.000159689,0.001729566,0.001856178,0.000022994
03:03.4,0.2384653,0.4233625,0.0192065,0.000167997,0.001695757,0.001885357,0.000022888
03:03.5,0.2455178,0.4150297,0.01895418,0.000174286,0.001679031,0.001868561,0.000022231
03:03.5,0.2582009,0.398973,0.01868932,0.000182883,0.001638511,0.001923108,0.000021957
03:03.5,0.2588782,0.3978519,0.01857944,0.000185759,0.001593327,0.001907732,0.000021681
03:03.6,0.263004,0.3897242,0.01838191,0.000193183,0.001562638,0.00191954,0.000021304
03:03.6,0.2686552,0.3784794,0.01872102,0.000197383,0.001505453,0.002038037,0.000021099
03:03.7,0.2671711,0.3759216,0.01903531,0.000197271,0.001481805,0.002093496,0.00002073
03:03.7,0.2688923,0.3720948,0.01910747,0.000197464,0.001448132,0.00214934,0.000020329
03:03.8,0.2746954,0.3661526,0.01911886,0.000201162,0.001435524,0.002121171,0.000019864
03:03.8,0.2703059,0.3666024,0.01961848,0.000199358,0.00139852,0.002200017,0.000019755
03:03.9,0.2756197,0.3551362,0.02056789,0.000199545,0.001344349,0.002353004,0.000019831
03:04.0,0.2719303,0.3546426,0.02060383,0.000199801,0.001341914,0.002316603,0.000019272
03:04.0,0.2763777,0.3435669,0.0213233,0.000202085,0.001313014,0.002423484,0.000019438
03:04.1,0.2774793,0.337995,0.02111723,0.000204108,0.001328525,0.002407028,0.000019035
03:04.1,0.2728704,0.3339273,0.02095926,0.000207241,0.001357867,0.002409554,0.000018569
03:04.1,0.2735236,0.3289311,0.02081095,0.000213167,0.001393389,0.002360247,0.000018685
03:04.2,0.2707329,0.3292765,0.02008535,0.000218442,0.00145447,0.002274228,0.000018357
03:04.3,0.2697335,0.3242376,0.01975307,0.00022363,0.001502341,0.002268965,0.000018285
03:04.3,0.2705749,0.3197301,0.01940565,0.000226647,0.001542683,0.002258823,0.000018814
03:04.3,0.2748576,0.3134911,0.01886257,0.000231202,0.001627828,0.002255593,0.000019008
03:04.4,0.2670502,0.3186963,0.01857189,0.000232278,0.001700764,0.002198008,0.000019174
03:04.4,0.2736368,0.3114346,0.01822771,0.000238937,0.001728754,0.002174499,0.000019381
03:04.5,0.2696023,0.3159127,0.01809889,0.000237641,0.001749896,0.002102747,0.000019774
03:04.5,0.2372148,0.3637159,0.02052949,0.000210591,0.001748622,0.001960957,0.000021015
03:04.6,0.2187689,0.3995153,0.02097152,0.000192156,0.001793182,0.001821856,0.00002285
03:04.6,0.2166111,0.4089887,0.02081707,0.000182398,0.001860791,0.001746138,0.000024049
03:04.7,0.2236574,0.4130679,0.01936111,0.000184081,0.002150236,0.001601671,0.000023355
03:04.8,0.2276371,0.421074,0.0177418,0.000196905,0.002626526,0.00144571,0.000021983
03:04.8,0.2361182,0.4305892,0.01616204,0.000204928,0.003225752,0.001289538,0.000020214
03:04.8,0.250677,0.4311951,0.01474247,0.000220158,0.003772038,0.001152911,0.00001882
03:04.9,0.2341023,0.4660218,0.01344129,0.000218338,0.004641889,0.001006299,0.000017249
03:04.9,0.2210614,0.4838687,0.01256254,0.000215946,0.005265153,0.000883797,0.000016165
03:05.0,0.2213799,0.5115282,0.01145803,0.000239822,0.006301619,0.000766585,0.000014774
03:05.0,0.2312805,0.5240124,0.01027707,0.000285012,0.00787745,0.000664936,0.000013248
03:05.1,0.2416257,0.5465533,0.009424074,0.000319069,0.008732033,0.00057616,0.000011803
03:05.2,0.2539054,0.5619084,0.008594308,0.000351787,0.009631808,0.000499786,0.00001049
03:05.2,0.2641214,0.5793504,0.008083776,0.000369507,0.009992533,0.000434603,0.000009316
03:05.2,0.270018,0.5936409,0.007569651,0.000393226,0.01053961,0.000378482,0.000008314
03:05.3,0.2792833,0.6063243,0.007111264,0.000407742,0.01109547,0.000330476,0.000007472
03:05.4,0.303765,0.6048016,0.006926857,0.000430406,0.01120296,0.000292707,0.000006943
03:05.4,0.326319,0.6019522,0.006904409,0.000450684,0.01125586,0.000262535,0.000006492
03:05.4,0.3583565,0.5889856,0.007073261,0.00047208,0.01115759,0.000242407,0.000006278
03:05.5,0.3852568,0.5778099,0.007318657,0.000496813,0.01112841,0.000226254,0.000006041
03:05.5,0.4110227,0.5666469,0.007613386,0.000513855,0.01109174,0.000214913,0.000005918
03:05.6,0.4386759,0.5556079,0.007634494,0.000532403,0.01131997,0.000201839,0.000005768
03:05.6,0.470606,0.5284534,0.007827844,0.000552168,0.01149573,0.000201919,0.000005829
03:05.7,0.499358,0.4996883,0.007853242,0.000587931,0.01188419,0.000198094,0.000005786
03:05.7,0.5335825,0.4634272,0.00810431,0.000620848,0.01213278,0.000205382,0.000006269
03:05.8,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED
03:05.9,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED,FIT_FAILED
03:05.9,0.5583173,0.2977868,0.08188523,0.004375818,0.01390131,0.000206495,0.000052446
03:06.0,0.6044908,0.2573269,0.07955042,0.004163879,0.01373963,0.000284044,0.000057322
03:06.0,0.6486537,0.2225006,0.07831815,0.003713466,0.01364468,0.000387913,0.000072649
03:06.0,0.6870045,0.1924898,0.08018732,0.003275127,0.01324338,0.000580856,0.000100849
03:06.1,0.7219639,0.1664477,0.08016314,0.002906852,0.01309418,0.000646423,0.000135708
03:06.2,0.7502141,0.1440567,0.08255295,0.002589713,0.01287403,0.000657501,0.000177314
03:06.2,0.7764165,0.1244783,0.08802234,0.002357529,0.01244596,0.000661459,0.000208552
03:06.2,0.7990576,0.1075961,0.09127616,0.002220038,0.01198238,0.000633944,0.000234576
03:06.3,0.8172798,0.093086,0.09995897,0.002057257,0.01152936,0.000619276,0.000258671
03:06.3,0.8327264,0.080683,0.105896,0.001924657,0.0110228,0.000606849,0.000287158
03:06.4,0.83046,0.07282593,0.1090304,0.001702089,0.01044196,0.000627135,0.000315141
03:06.4,0.7857286,0.07620456,0.1091151,0.001477299,0.01012232,0.000794895,0.000310509
03:06.5,0.7470171,0.07954476,0.1168695,0.001283285,0.009667348,0.001002354,0.000329199
03:06.5,0.7378274,0.07736643,0.1247062,0.001133732,0.009181052,0.001035137,0.000388886
03:06.6,0.7364078,0.07240164,0.1316212,0.001027034,0.008837932,0.00105455,0.000427736
03:06.7,0.7513106,0.06493292,0.1316621,0.000951964,0.009468133,0.001100436,0.000446024
03:06.7,0.7647664,0.05919568,0.1268638,0.000899989,0.009547274,0.001115286,0.000434346
03:06.7,0.7798808,0.05375126,0.1176581,0.000882137,0.00998511,0.001104813,0.000409342
03:06.8,0.796848,0.04896076,0.1089037,0.000870626,0.01042079,0.001064509,0.000384755
03:06.8,0.8105825,0.04639231,0.09732267,0.000888795,0.01092446,0.000994923,0.000346251
03:06.9,0.8225461,0.04528674,0.08646625,0.000900083,0.01131648,0.000914233,0.000309628
03:07.0,0.8232512,0.05008228,0.07693694,0.000889298,0.01134935,0.00083238,0.000274466
03:07.0,0.8207439,0.05288343,0.06838779,0.00093793,0.01170419,0.000747861,0.000242955
03:07.1,0.8149559,0.06434416,0.06129345,0.000989982,0.01166175,0.000658356,0.000213039
03:07.1,0.8039846,0.08073402,0.05503698,0.001002199,0.0117111,0.000578925,0.000186341
03:07.1,0.7807071,0.1093452,0.05018082,0.001003446,0.01151207,0.000506012,0.000162028
03:07.2,0.7594017,0.1410325,0.04524722,0.001001835,0.01148877,0.00044197,0.000140783
03:07.2,0.7254446,0.1822718,0.04229843,0.000952819,0.01088173,0.000388072,0.000122113
03:07.3,0.6931621,0.2137187,0.04007074,0.000899149,0.01027273,0.000343944,0.000105923
03:07.3,0.6663805,0.2364013,0.03804255,0.000858419,0.00988622,0.000306026,0.000091933
03:07.4,0.6474411,0.2439056,0.03750906,0.000808449,0.009340092,0.000283451,0.000079854
03:07.4,0.6186765,0.2390326,0.03891614,0.000789359,0.008834173,0.000270197,0.000069515
03:07.5,0.6615855,0.2074063,0.03410139,0.000893414,0.03129753,0.000271357,0.000060726
03:07.5,0.696808,0.1801386,0.03020774,0.000892632,0.05634912,0.000267926,0.000053097
03:07.6,0.7292347,0.1566983,0.02704844,0.00088512,0.07173423,0.000282942,0.000046543
03:07.6,0.7571368,0.1360187,0.02464183,0.000886483,0.09527719,0.000304505,0.00004151
03:07.7,0.7782615,0.1181073,0.02240734,0.000936256,0.1242047,0.000329404,0.000038434
03:07.8,0.7888719,0.1039018,0.0204993,0.000928449,0.1429192,0.000364034,0.000039349
03:07.8,0.7683439,0.09918278,0.01922128,0.000825596,0.1527231,0.000469436,0.000043796
03:07.9,0.7665648,0.09493458,0.01806928,0.000747293,0.1527687,0.000516504,0.000049188
03:07.9,0.7665169,0.08948335,0.01773323,0.000687762,0.1533929,0.000602226,0.000058576
03:07.9,0.7756085,0.08056506,0.01684688,0.000678421,0.1517114,0.000620771,0.000065343
03:08.0,0.7815342,0.07567183,0.01545165,0.000684999,0.1548765,0.000558794,0.000064804
03:08.1,0.7715114,0.06854107,0.01463028,0.000737954,0.1734414,0.000495188,0.000062627
03:08.1,0.7674642,0.06292568,0.01437617,0.000738235,0.1864946,0.000446728,0.000064116
03:08.1,0.7719801,0.05602887,0.01388777,0.000858061,0.1983877,0.000399488,0.00006268
03:08.2,0.7712928,0.05050025,0.01373881,0.000920473,0.2024977,0.000362356,0.000062866
03:08.2,0.7750801,0.04629409,0.01336032,0.001008418,0.2057249,0.000327345,0.000061153
03:08.3,0.7739429,0.04348195,0.01285379,0.001073889,0.2098785,0.000301502,0.00005674
03:08.3,0.7362219,0.0593104,0.0114565,0.001064459,0.2193147,0.00026668,0.000050278
03:08.4,0.678573,0.08665218,0.01011283,0.001043591,0.2360525,0.000234736,0.000044172
03:08.4,0.6198854,0.1158596,0.008909781,0.001071011,0.2538914,0.000205172,0.000038746
03:08.5,0.5653635,0.1228702,0.007973293,0.001252271,0.2757493,0.000180237,0.000034154
03:08.5,0.5188764,0.124204,0.007294111,0.001407208,0.2834065,0.00016156,0.000030381
03:08.6,0.4833801,0.1216859,0.006789983,0.001706741,0.2911944,0.000144824,0.00002726
03:08.7,0.4747801,0.1145773,0.006585443,0.001916192,0.2954891,0.000132832,0.000025421
03:08.7,0.4706904,0.1050703,0.006793752,0.002178793,0.2992221,0.000125291,0.000024191
03:08.7,0.4881209,0.09500993,0.007373181,0.002280563,0.2956699,0.000131387,0.000024375
03:08.8,0.5051948,0.08544198,0.008412213,0.002409685,0.2898707,0.000142835,0.000025645
03:08.9,0.5259309,0.07690811,0.009983842,0.002587336,0.27643,0.00014999,0.000027974
03:08.9,0.5508333,0.06913771,0.01105033,0.002669325,0.262084,0.000159234,0.000030954
03:08.9,0.5772009,0.06198429,0.01274132,0.002701922,0.2448039,0.00018898,0.000034578
03:09.0,0.5952712,0.05593512,0.01549864,0.002785984,0.2251175,0.000214862,0.00004217
03:09.1,0.6043495,0.0523778,0.01661644,0.004189682,0.2002457,0.000195509,0.000050635
03:09.1,0.5621455,0.05277158,0.02271313,0.00436515,0.1768053,0.000228435,0.00005618
03:09.1,0.5328176,0.05283669,0.03166107,0.004433618,0.1564262,0.000271434,0.000066031
03:09.2,0.5163119,0.05543808,0.03777922,0.004870656,0.1376219,0.000269916,0.000072066
03:09.2,0.5066938,0.05621352,0.04347225,0.005430085,0.1212257,0.0002689,0.000074468
03:09.3,0.5080355,0.05487524,0.047787,0.005911439,0.1070036,0.000273213,0.000075361
03:09.3,0.5205247,0.0527325,0.0515516,0.00639295,0.09406068,0.000274847,0.000075062
03:09.4,0.5300276,0.05349661,0.05461623,0.006370201,0.08229268,0.00029624,0.000070456
03:09.4,0.5522112,0.05395345,0.0560136,0.006135319,0.07194022,0.000314819,0.000065572
03:09.5,0.5749815,0.05537061,0.05719195,0.005764786,0.06297673,0.00033348,0.000061158
03:09.5,0.5900936,0.05469128,0.06163533,0.005482241,0.05514969,0.000369032,0.000057799
03:09.6,0.6109266,0.05329783,0.0641533,0.005289605,0.048398,0.000380792,0.000056013
03:09.6,0.625688,0.05268312,0.06643293,0.005073199,0.04245663,0.000392857,0.00005537
03:09.7,0.6514347,0.05008015,0.06712264,0.0049045,0.03740482,0.000390806,0.00005568
03:09.8,0.6692725,0.04759824,0.06977408,0.00474326,0.03294867,0.000400782,0.000055736
03:09.8,0.6898803,0.0455368,0.0705122,0.004524088,0.02904467,0.000409766,0.000056202
03:09.9,0.7078214,0.0437871,0.06990524,0.004365118,0.02566109,0.000414691,0.000056763
03:09.9,0.7201028,0.04277547,0.0699845,0.00417937,0.02265501,0.000434539,0.000057719
03:10.0,0.7274783,0.04218387,0.07151821,0.003937102,0.01999847,0.000477686,0.000058727
03:10.0,0.7312609,0.04207985,0.07427939,0.003698727,0.01763262,0.000528599,0.00005968
03:10.0,0.7332795,0.0420107,0.07865372,0.003421188,0.01560067,0.00061617,0.000060314
03:10.1,0.7301008,0.04182098,0.08325518,0.003220893,0.01377926,0.000684324,0.000062444
03:10.1,0.7227237,0.04188989,0.08751331,0.003034228,0.01218187,0.000748164,0.00006587
03:10.2,0.7195395,0.04244814,0.0899578,0.002845706,0.01079011,0.00079523,0.000067907
03:10.2,0.7166988,0.04273516,0.09139501,0.002665877,0.009582863,0.000846484,0.000071201
03:10.3,0.7158184,0.04271996,0.09246896,0.002482563,0.008518998,0.000890068,0.000076926
03:10.3,0.7180147,0.04145956,0.09255463,0.002321209,0.007606719,0.00095243,0.000081677
03:10.4,0.719395,0.0406624,0.09247004,0.002183169,0.006794994,0.000974903,0.000089012
03:10.4,0.7239549,0.03938974,0.09104876,0.002086365,0.006100273,0.000965901,0.000097952
03:10.5,0.7297593,0.03793262,0.09002293,0.001978361,0.005502469,0.000974693,0.000109954
03:10.6,0.7302709,0.03702002,0.08936869,0.00190962,0.004953964,0.000973143,0.000123063
03:10.6,0.7321097,0.03597517,0.0881273,0.001860438,0.004482212,0.000967086,0.000129104
03:10.6,0.7326515,0.03483088,0.08589292,0.001825642,0.004056893,0.000945281,0.000133411
03:10.7,0.736737,0.03392296,0.08434112,0.00174665,0.003687906,0.000948699,0.000140651
03:10.7,0.7387034,0.03341736,0.08300386,0.001704438,0.003339953,0.000909507,0.000158289
03:10.8,0.7168339,0.04523087,0.08264505,0.001550895,0.002988375,0.000903732,0.00017681
03:10.8,0.6938187,0.05346287,0.0880001,0.001451341,0.002690189,0.000881945,0.000205816
03:10.9,0.6693877,0.05822101,0.09577572,0.00139808,0.002446333,0.00086841,0.00023767
